index,date,season,year,month,hour,is_holiday,weekday,is_working_day,weather_situation,temperature,apparent_temperature,humidity,windspeed,casual_rentals,registered_rentals,total_rentals,time_of_day,windspeed_category,humidity_category,rolling_mean
9089,2012-01-19,Spring,2012,Jan,14,Not holiday,Thursday,Workingday,Clear/Few clouds,0.24,0.2273,0.44,0.194,15,104,119,Siang,Low,Low,135.79166666666666
9090,2012-01-19,Spring,2012,Jan,15,Not holiday,Thursday,Workingday,Clear/Few clouds,0.26,0.2273,0.44,0.2985,9,118,127,Siang,Low,Low,141.0
9091,2012-01-19,Spring,2012,Jan,16,Not holiday,Thursday,Workingday,Clear/Few clouds,0.26,0.2273,0.41,0.3284,8,185,193,Siang,Low,Low,148.95833333333334
9093,2012-01-19,Spring,2012,Jan,18,Not holiday,Thursday,Workingday,Cloudy/Broken clouds,0.26,0.2273,0.44,0.3284,16,345,361,Sore,Low,Low,161.625
9097,2012-01-19,Spring,2012,Jan,22,Not holiday,Thursday,Workingday,Cloudy/Broken clouds,0.26,0.2273,0.44,0.4179,0,90,90,Sore,Low,Low,160.125
9095,2012-01-19,Spring,2012,Jan,20,Not holiday,Thursday,Workingday,Clear/Few clouds,0.26,0.2121,0.52,0.4478,7,184,191,Sore,Low,Low,164.20833333333334
9096,2012-01-19,Spring,2012,Jan,21,Not holiday,Thursday,Workingday,Clear/Few clouds,0.26,0.2273,0.44,0.3582,4,117,121,Sore,Low,Low,168.70833333333334
9098,2012-01-19,Spring,2012,Jan,23,Not holiday,Thursday,Workingday,Clear/Few clouds,0.26,0.2273,0.48,0.3284,1,55,56,Sore,Low,Low,168.45833333333334
9088,2012-01-19,Spring,2012,Jan,13,Not holiday,Thursday,Workingday,Clear/Few clouds,0.22,0.2121,0.47,0.2836,6,118,124,Siang,Low,Low,172.04166666666666
9094,2012-01-19,Spring,2012,Jan,19,Not holiday,Thursday,Workingday,Cloudy/Broken clouds,0.26,0.2273,0.48,0.2985,5,229,234,Sore,Low,Low,167.375
9087,2012-01-19,Spring,2012,Jan,12,Not holiday,Thursday,Workingday,Clear/Few clouds,0.2,0.197,0.51,0.194,5,106,111,Siang,Low,Low,168.75
9092,2012-01-19,Spring,2012,Jan,17,Not holiday,Thursday,Workingday,Cloudy/Broken clouds,0.26,0.2273,0.44,0.3284,21,364,385,Siang,Low,Low,179.625
9085,2012-01-19,Spring,2012,Jan,10,Not holiday,Thursday,Workingday,Clear/Few clouds,0.14,0.2121,0.59,0.0,10,98,108,Pagi,,Low,177.25
9076,2012-01-19,Spring,2012,Jan,1,Not holiday,Thursday,Workingday,Clear/Few clouds,0.14,0.1515,0.5,0.1642,0,5,5,Malam,Low,Low,166.79166666666666
9077,2012-01-19,Spring,2012,Jan,2,Not holiday,Thursday,Workingday,Clear/Few clouds,0.14,0.1515,0.5,0.1343,0,3,3,Malam,Low,Low,152.125
9078,2012-01-19,Spring,2012,Jan,3,Not holiday,Thursday,Workingday,Clear/Few clouds,0.12,0.1515,0.54,0.1045,0,4,4,Malam,Low,Low,147.91666666666666
9079,2012-01-19,Spring,2012,Jan,4,Not holiday,Thursday,Workingday,Clear/Few clouds,0.12,0.1515,0.54,0.1045,0,1,1,Malam,Low,Low,143.20833333333334
9080,2012-01-19,Spring,2012,Jan,5,Not holiday,Thursday,Workingday,Clear/Few clouds,0.12,0.1212,0.55,0.2537,0,19,19,Malam,Low,Low,140.125
9075,2012-01-19,Spring,2012,Jan,0,Not holiday,Thursday,Workingday,Clear/Few clouds,0.14,0.1364,0.5,0.194,0,16,16,Malam,Low,Low,132.375
9081,2012-01-19,Spring,2012,Jan,6,Not holiday,Thursday,Workingday,Clear/Few clouds,0.12,0.1364,0.54,0.1642,0,86,86,Pagi,Low,Low,115.58333333333333
9082,2012-01-19,Spring,2012,Jan,7,Not holiday,Thursday,Workingday,Clear/Few clouds,0.12,0.1667,0.54,0.0896,2,204,206,Pagi,Low,Low,113.20833333333333
9083,2012-01-19,Spring,2012,Jan,8,Not holiday,Thursday,Workingday,Clear/Few clouds,0.12,0.1515,0.54,0.1045,9,414,423,Pagi,Low,Low,130.41666666666666
9084,2012-01-19,Spring,2012,Jan,9,Not holiday,Thursday,Workingday,Clear/Few clouds,0.12,0.197,0.54,0.0,6,204,210,Pagi,,Low,138.45833333333334
9086,2012-01-19,Spring,2012,Jan,11,Not holiday,Thursday,Workingday,Clear/Few clouds,0.16,0.1667,0.55,0.1642,6,93,99,Pagi,Low,Low,137.16666666666666
9112,2012-01-20,Spring,2012,Jan,13,Not holiday,Friday,Workingday,Clear/Few clouds,0.22,0.2121,0.32,0.2985,12,144,156,Siang,Low,Low,138.70833333333334
9121,2012-01-20,Spring,2012,Jan,22,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.2,0.197,0.37,0.2239,1,71,72,Sore,Low,Low,136.41666666666666
9120,2012-01-20,Spring,2012,Jan,21,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.2,0.2273,0.37,0.0896,5,99,104,Sore,Low,Low,132.70833333333334
9119,2012-01-20,Spring,2012,Jan,20,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.2,0.2273,0.34,0.0896,1,141,142,Sore,Low,Low,123.58333333333333
9118,2012-01-20,Spring,2012,Jan,19,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.2,0.2273,0.37,0.1045,6,186,192,Sore,Low,Low,127.83333333333333
9117,2012-01-20,Spring,2012,Jan,18,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.2,0.2273,0.34,0.0896,5,296,301,Sore,Low,Low,132.41666666666666
9116,2012-01-20,Spring,2012,Jan,17,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.22,0.2576,0.32,0.0896,9,340,349,Siang,Low,Low,141.91666666666666
9115,2012-01-20,Spring,2012,Jan,16,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.2,0.2121,0.37,0.1642,11,163,174,Siang,Low,Low,146.83333333333334
9114,2012-01-20,Spring,2012,Jan,15,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.22,0.2273,0.35,0.194,12,144,156,Siang,Low,Low,148.16666666666666
9113,2012-01-20,Spring,2012,Jan,14,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.22,0.2121,0.35,0.2985,8,107,115,Siang,Low,Low,143.20833333333334
9111,2012-01-20,Spring,2012,Jan,12,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.2,0.1818,0.34,0.3284,5,119,124,Siang,Low,Low,143.75
9122,2012-01-20,Spring,2012,Jan,23,Not holiday,Friday,Workingday,Light Rain/Snow,0.16,0.1515,0.64,0.2239,3,35,38,Sore,Low,Low,129.29166666666666
9109,2012-01-20,Spring,2012,Jan,10,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.22,0.2121,0.44,0.2836,1,96,97,Pagi,Low,Low,128.83333333333334
9099,2012-01-20,Spring,2012,Jan,0,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.26,0.2273,0.48,0.2985,3,24,27,Malam,Low,Low,129.75
9100,2012-01-20,Spring,2012,Jan,1,Not holiday,Friday,Workingday,Clear/Few clouds,0.26,0.2727,0.48,0.1343,0,15,15,Malam,Low,Low,130.25
9101,2012-01-20,Spring,2012,Jan,2,Not holiday,Friday,Workingday,Clear/Few clouds,0.26,0.2727,0.48,0.1343,0,11,11,Malam,Low,Low,130.54166666666666
9102,2012-01-20,Spring,2012,Jan,3,Not holiday,Friday,Workingday,Clear/Few clouds,0.24,0.2576,0.52,0.1045,0,4,4,Malam,Low,Low,130.66666666666666
9103,2012-01-20,Spring,2012,Jan,4,Not holiday,Friday,Workingday,Clear/Few clouds,0.22,0.2424,0.6,0.1045,0,3,3,Malam,Low,Low,130.0
9110,2012-01-20,Spring,2012,Jan,11,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.2,0.1818,0.32,0.3582,6,117,123,Pagi,Low,Low,134.45833333333334
9105,2012-01-20,Spring,2012,Jan,6,Not holiday,Friday,Workingday,Clear/Few clouds,0.24,0.2121,0.6,0.2836,0,68,68,Pagi,Low,Low,133.70833333333334
9106,2012-01-20,Spring,2012,Jan,7,Not holiday,Friday,Workingday,Clear/Few clouds,0.22,0.2121,0.69,0.2239,2,183,185,Pagi,Low,Low,132.83333333333334
9107,2012-01-20,Spring,2012,Jan,8,Not holiday,Friday,Workingday,Clear/Few clouds,0.22,0.2121,0.64,0.2537,4,421,425,Pagi,Low,Low,132.91666666666666
9108,2012-01-20,Spring,2012,Jan,9,Not holiday,Friday,Workingday,Clear/Few clouds,0.22,0.197,0.47,0.3881,21,242,263,Pagi,Low,Low,135.125
9104,2012-01-20,Spring,2012,Jan,5,Not holiday,Friday,Workingday,Clear/Few clouds,0.22,0.2424,0.6,0.1045,0,19,19,Malam,Low,Low,131.79166666666666
9136,2012-01-21,Spring,2012,Jan,13,Not holiday,Saturday,Not Workday,Cloudy/Broken clouds,0.2,0.197,0.8,0.2537,10,66,76,Siang,Low,Low,128.45833333333334
9137,2012-01-21,Spring,2012,Jan,14,Not holiday,Saturday,Not Workday,Light Rain/Snow,0.2,0.197,0.8,0.194,6,89,95,Siang,Low,Low,129.41666666666666
9138,2012-01-21,Spring,2012,Jan,15,Not holiday,Saturday,Not Workday,Light Rain/Snow,0.2,0.197,0.8,0.194,6,113,119,Siang,Low,Low,130.04166666666666
9139,2012-01-21,Spring,2012,Jan,16,Not holiday,Saturday,Not Workday,Cloudy/Broken clouds,0.2,0.1818,0.8,0.2985,5,113,118,Siang,Low,Low,129.04166666666666
9140,2012-01-21,Spring,2012,Jan,17,Not holiday,Saturday,Not Workday,Cloudy/Broken clouds,0.2,0.1818,0.8,0.3881,7,99,106,Siang,Low,Low,125.45833333333333
9142,2012-01-21,Spring,2012,Jan,19,Not holiday,Saturday,Not Workday,Cloudy/Broken clouds,0.18,0.1515,0.8,0.3881,0,85,85,Sore,Low,Low,116.45833333333333
9143,2012-01-21,Spring,2012,Jan,20,Not holiday,Saturday,Not Workday,Cloudy/Broken clouds,0.18,0.1667,0.8,0.2985,5,62,67,Sore,Low,Low,104.70833333333333
9144,2012-01-21,Spring,2012,Jan,21,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.18,0.1515,0.74,0.3284,5,64,69,Sore,Low,Low,100.33333333333333
9145,2012-01-21,Spring,2012,Jan,22,Not holiday,Saturday,Not Workday,Cloudy/Broken clouds,0.18,0.1667,0.74,0.2985,3,56,59,Sore,Low,Low,96.29166666666667
9135,2012-01-21,Spring,2012,Jan,12,Not holiday,Saturday,Not Workday,Cloudy/Broken clouds,0.2,0.2121,0.8,0.1642,5,62,67,Siang,Low,Low,94.29166666666667
9141,2012-01-21,Spring,2012,Jan,18,Not holiday,Saturday,Not Workday,Cloudy/Broken clouds,0.2,0.1818,0.75,0.3881,3,107,110,Sore,Low,Low,93.70833333333333
9146,2012-01-21,Spring,2012,Jan,23,Not holiday,Saturday,Not Workday,Cloudy/Broken clouds,0.16,0.1515,0.8,0.2537,1,51,52,Sore,Low,Low,94.29166666666667
9134,2012-01-21,Spring,2012,Jan,11,Not holiday,Saturday,Not Workday,Cloudy/Broken clouds,0.18,0.2121,0.86,0.1045,1,62,63,Pagi,Low,Low,92.875
9132,2012-01-21,Spring,2012,Jan,9,Not holiday,Saturday,Not Workday,Cloudy/Broken clouds,0.16,0.1515,0.93,0.2537,2,40,42,Pagi,Low,Low,93.5
9131,2012-01-21,Spring,2012,Jan,8,Not holiday,Saturday,Not Workday,Cloudy/Broken clouds,0.16,0.1515,0.93,0.2537,3,22,25,Pagi,Low,Low,93.91666666666667
9130,2012-01-21,Spring,2012,Jan,7,Not holiday,Saturday,Not Workday,Light Rain/Snow,0.16,0.1667,0.93,0.1642,3,10,13,Pagi,Low,Low,94.0
9129,2012-01-21,Spring,2012,Jan,6,Not holiday,Saturday,Not Workday,Light Rain/Snow,0.16,0.1667,0.93,0.1642,0,1,1,Pagi,Low,Low,93.875
9128,2012-01-21,Spring,2012,Jan,5,Not holiday,Saturday,Not Workday,Light Rain/Snow,0.16,0.1818,0.86,0.1045,0,2,2,Malam,Low,Low,93.83333333333333
9127,2012-01-21,Spring,2012,Jan,4,Not holiday,Saturday,Not Workday,Light Rain/Snow,0.16,0.197,0.86,0.0896,0,1,1,Malam,Low,Low,88.75
9126,2012-01-21,Spring,2012,Jan,3,Not holiday,Saturday,Not Workday,Light Rain/Snow,0.14,0.1818,0.93,0.0896,0,13,13,Malam,Low,Low,86.45833333333333
9125,2012-01-21,Spring,2012,Jan,2,Not holiday,Saturday,Not Workday,Light Rain/Snow,0.14,0.2121,0.86,0.0,1,25,26,Malam,,Low,79.83333333333333
9124,2012-01-21,Spring,2012,Jan,1,Not holiday,Saturday,Not Workday,Heavy Rain/Snow,0.14,0.1364,0.86,0.194,1,22,23,Malam,Low,Low,63.083333333333336
9123,2012-01-21,Spring,2012,Jan,0,Not holiday,Saturday,Not Workday,Light Rain/Snow,0.16,0.1515,0.64,0.2239,0,24,24,Malam,Low,Low,53.125
9133,2012-01-21,Spring,2012,Jan,10,Not holiday,Saturday,Not Workday,Light Rain/Snow,0.16,0.1515,0.93,0.2537,0,45,45,Pagi,Low,Low,54.208333333333336
9161,2012-01-22,Spring,2012,Jan,14,Not holiday,Sunday,Not Workday,Cloudy/Broken clouds,0.16,0.1667,0.8,0.1642,19,163,182,Siang,Low,Low,58.625
9162,2012-01-22,Spring,2012,Jan,15,Not holiday,Sunday,Not Workday,Cloudy/Broken clouds,0.16,0.1515,0.8,0.194,27,149,176,Siang,Low,Low,62.0
9163,2012-01-22,Spring,2012,Jan,16,Not holiday,Sunday,Not Workday,Cloudy/Broken clouds,0.16,0.1515,0.8,0.194,12,143,155,Siang,Low,Low,63.5
9164,2012-01-22,Spring,2012,Jan,17,Not holiday,Sunday,Not Workday,Cloudy/Broken clouds,0.16,0.1818,0.8,0.1045,8,100,108,Siang,Low,Low,63.083333333333336
9165,2012-01-22,Spring,2012,Jan,18,Not holiday,Sunday,Not Workday,Light Rain/Snow,0.16,0.1818,0.86,0.1045,11,110,121,Sore,Low,Low,63.708333333333336
9169,2012-01-22,Spring,2012,Jan,22,Not holiday,Sunday,Not Workday,Cloudy/Broken clouds,0.16,0.197,0.93,0.0896,0,58,58,Sore,Low,Low,62.583333333333336
9170,2012-01-22,Spring,2012,Jan,23,Not holiday,Sunday,Not Workday,Cloudy/Broken clouds,0.16,0.1818,0.93,0.1045,2,35,37,Sore,Low,Low,61.333333333333336
9167,2012-01-22,Spring,2012,Jan,20,Not holiday,Sunday,Not Workday,Light Rain/Snow,0.16,0.1667,0.86,0.1642,5,69,74,Sore,Low,Low,61.541666666666664
9168,2012-01-22,Spring,2012,Jan,21,Not holiday,Sunday,Not Workday,Light Rain/Snow,0.16,0.1818,0.86,0.1045,8,36,44,Sore,Low,Low,60.916666666666664
9160,2012-01-22,Spring,2012,Jan,13,Not holiday,Sunday,Not Workday,Cloudy/Broken clouds,0.16,0.1818,0.8,0.1343,24,175,199,Siang,Low,Low,66.41666666666667
9166,2012-01-22,Spring,2012,Jan,19,Not holiday,Sunday,Not Workday,Light Rain/Snow,0.16,0.1818,0.86,0.1045,9,80,89,Sore,Low,Low,65.54166666666667
9159,2012-01-22,Spring,2012,Jan,12,Not holiday,Sunday,Not Workday,Cloudy/Broken clouds,0.16,0.1515,0.8,0.2239,24,161,185,Siang,Low,Low,71.08333333333333
9150,2012-01-22,Spring,2012,Jan,3,Not holiday,Sunday,Not Workday,Cloudy/Broken clouds,0.18,0.1667,0.69,0.2836,1,20,21,Malam,Low,Low,69.33333333333333
9157,2012-01-22,Spring,2012,Jan,10,Not holiday,Sunday,Not Workday,Cloudy/Broken clouds,0.16,0.1364,0.74,0.2836,9,120,129,Pagi,Low,Low,72.95833333333333
9156,2012-01-22,Spring,2012,Jan,9,Not holiday,Sunday,Not Workday,Cloudy/Broken clouds,0.16,0.1515,0.74,0.2239,9,54,63,Pagi,Low,Low,74.54166666666667
9155,2012-01-22,Spring,2012,Jan,8,Not holiday,Sunday,Not Workday,Cloudy/Broken clouds,0.16,0.1515,0.74,0.2239,3,29,32,Pagi,Low,Low,75.33333333333333
9154,2012-01-22,Spring,2012,Jan,7,Not holiday,Sunday,Not Workday,Cloudy/Broken clouds,0.16,0.1515,0.74,0.2239,2,11,13,Pagi,Low,Low,75.83333333333333
9153,2012-01-22,Spring,2012,Jan,6,Not holiday,Sunday,Not Workday,Cloudy/Broken clouds,0.16,0.1515,0.74,0.2239,0,4,4,Pagi,Low,Low,75.91666666666667
9152,2012-01-22,Spring,2012,Jan,5,Not holiday,Sunday,Not Workday,Light Rain/Snow,0.16,0.1515,0.74,0.2239,1,2,3,Malam,Low,Low,76.0
9151,2012-01-22,Spring,2012,Jan,4,Not holiday,Sunday,Not Workday,Light Rain/Snow,0.16,0.1364,0.8,0.2836,1,1,2,Malam,Low,Low,75.54166666666667
9149,2012-01-22,Spring,2012,Jan,2,Not holiday,Sunday,Not Workday,Cloudy/Broken clouds,0.18,0.1667,0.74,0.2836,1,46,47,Malam,Low,Low,76.41666666666667
9148,2012-01-22,Spring,2012,Jan,1,Not holiday,Sunday,Not Workday,Cloudy/Broken clouds,0.18,0.1667,0.74,0.2985,1,49,50,Malam,Low,Low,77.54166666666667
9147,2012-01-22,Spring,2012,Jan,0,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.16,0.1364,0.8,0.2985,1,51,52,Malam,Low,Low,78.70833333333333
9158,2012-01-22,Spring,2012,Jan,11,Not holiday,Sunday,Not Workday,Light Rain/Snow,0.16,0.1515,0.8,0.2537,18,115,133,Pagi,Low,Low,82.375
9185,2012-01-23,Spring,2012,Jan,14,Not holiday,Monday,Workingday,Light Rain/Snow,0.22,0.2273,0.93,0.194,13,48,61,Siang,Low,Low,77.33333333333333
9186,2012-01-23,Spring,2012,Jan,15,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.22,0.2121,1.0,0.2239,10,64,74,Siang,Low,Low,73.08333333333333
9187,2012-01-23,Spring,2012,Jan,16,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.24,0.2424,0.93,0.1642,14,108,122,Siang,Low,Low,71.70833333333333
9188,2012-01-23,Spring,2012,Jan,17,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.24,0.2576,0.96,0.1045,6,270,276,Siang,Low,Low,78.70833333333333
9189,2012-01-23,Spring,2012,Jan,18,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.24,0.2424,0.93,0.1343,7,275,282,Sore,Low,Low,85.41666666666667
9194,2012-01-23,Spring,2012,Jan,23,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.28,0.2576,0.93,0.3284,2,35,37,Sore,Low,Low,84.54166666666667
9191,2012-01-23,Spring,2012,Jan,20,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.26,0.2576,1.0,0.1642,8,161,169,Sore,Low,Low,90.04166666666667
9192,2012-01-23,Spring,2012,Jan,21,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.26,0.2424,1.0,0.2836,8,112,120,Sore,Low,Low,91.95833333333333
9193,2012-01-23,Spring,2012,Jan,22,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.26,0.2424,1.0,0.2836,4,64,68,Sore,Low,Low,92.95833333333333
9184,2012-01-23,Spring,2012,Jan,13,Not holiday,Monday,Workingday,Light Rain/Snow,0.22,0.2576,0.93,0.0896,5,32,37,Siang,Low,Low,86.20833333333333
9190,2012-01-23,Spring,2012,Jan,19,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.26,0.2576,0.93,0.1642,9,211,220,Sore,Low,Low,91.66666666666667
9183,2012-01-23,Spring,2012,Jan,12,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.22,0.2727,0.93,0.0,10,52,62,Siang,,Low,86.54166666666667
9182,2012-01-23,Spring,2012,Jan,11,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.2,0.2273,0.93,0.0896,5,57,62,Pagi,Low,Low,88.25
9181,2012-01-23,Spring,2012,Jan,10,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.2,0.2576,0.93,0.0,10,139,149,Pagi,,Low,89.08333333333333
9172,2012-01-23,Spring,2012,Jan,1,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.18,0.2121,0.86,0.1045,0,4,4,Malam,Low,Low,86.625
9173,2012-01-23,Spring,2012,Jan,2,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.18,0.2121,0.86,0.1045,0,2,2,Malam,Low,Low,85.375
9174,2012-01-23,Spring,2012,Jan,3,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.18,0.2424,0.86,0.0,0,1,1,Malam,,Low,84.875
9175,2012-01-23,Spring,2012,Jan,4,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.2,0.2576,0.8,0.0,0,1,1,Malam,,Low,84.75
9171,2012-01-23,Spring,2012,Jan,0,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.18,0.2424,0.86,0.0,2,17,19,Malam,,Low,85.41666666666667
9177,2012-01-23,Spring,2012,Jan,6,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.2,0.2576,0.86,0.0,6,36,42,Pagi,,Low,87.08333333333333
9178,2012-01-23,Spring,2012,Jan,7,Not holiday,Monday,Workingday,Light Rain/Snow,0.2,0.2576,0.86,0.0,8,114,122,Pagi,,Low,90.20833333333333
9179,2012-01-23,Spring,2012,Jan,8,Not holiday,Monday,Workingday,Light Rain/Snow,0.2,0.2121,0.86,0.1343,5,267,272,Pagi,Low,Low,99.45833333333333
9180,2012-01-23,Spring,2012,Jan,9,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.2,0.2273,0.86,0.0896,13,198,211,Pagi,Low,Low,106.08333333333333
9176,2012-01-23,Spring,2012,Jan,5,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.2,0.2576,0.86,0.0,0,19,19,Malam,,Low,101.33333333333333
9208,2012-01-24,Spring,2012,Jan,13,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.34,0.3333,0.87,0.1642,33,170,203,Siang,Low,Low,107.25
9218,2012-01-24,Spring,2012,Jan,23,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.32,0.3485,0.76,0.0,19,80,99,Sore,,Low,108.29166666666667
9216,2012-01-24,Spring,2012,Jan,21,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.36,0.3788,0.71,0.0,18,154,172,Sore,,Low,110.375
9215,2012-01-24,Spring,2012,Jan,20,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.32,0.3485,0.76,0.0,18,211,229,Sore,,Low,108.41666666666667
9214,2012-01-24,Spring,2012,Jan,19,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.44,0.4394,0.51,0.0896,20,311,331,Sore,Low,Low,110.45833333333333
9213,2012-01-24,Spring,2012,Jan,18,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.4,0.4091,0.62,0.0896,32,391,423,Sore,Low,Low,126.54166666666667
9212,2012-01-24,Spring,2012,Jan,17,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.42,0.4242,0.67,0.0896,41,474,515,Siang,Low,Low,140.95833333333334
9211,2012-01-24,Spring,2012,Jan,16,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.4,0.4091,0.71,0.1343,35,243,278,Siang,Low,Low,147.54166666666666
9210,2012-01-24,Spring,2012,Jan,15,Not holiday,Tuesday,Workingday,Cloudy/Broken clouds,0.4,0.4091,0.71,0.1642,52,156,208,Siang,Low,Low,153.375
9209,2012-01-24,Spring,2012,Jan,14,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.36,0.3485,0.81,0.2239,35,138,173,Siang,Low,Low,159.04166666666666
9207,2012-01-24,Spring,2012,Jan,12,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.34,0.3333,0.87,0.1642,25,150,175,Siang,Low,Low,157.16666666666666
9217,2012-01-24,Spring,2012,Jan,22,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.32,0.3485,0.81,0.0,14,111,125,Sore,,Low,159.79166666666666
9205,2012-01-24,Spring,2012,Jan,10,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.32,0.3333,0.93,0.0896,23,93,116,Pagi,Low,Low,162.04166666666666
9204,2012-01-24,Spring,2012,Jan,9,Not holiday,Tuesday,Workingday,Cloudy/Broken clouds,0.32,0.3333,0.87,0.0896,11,244,255,Pagi,Low,Low,166.45833333333334
9203,2012-01-24,Spring,2012,Jan,8,Not holiday,Tuesday,Workingday,Cloudy/Broken clouds,0.32,0.3333,0.93,0.1343,11,479,490,Pagi,Low,Low,186.70833333333334
9202,2012-01-24,Spring,2012,Jan,7,Not holiday,Tuesday,Workingday,Cloudy/Broken clouds,0.32,0.3333,0.93,0.1343,11,221,232,Pagi,Low,Low,196.29166666666666
9201,2012-01-24,Spring,2012,Jan,6,Not holiday,Tuesday,Workingday,Cloudy/Broken clouds,0.32,0.3182,0.93,0.194,1,88,89,Pagi,Low,Low,199.95833333333334
9200,2012-01-24,Spring,2012,Jan,5,Not holiday,Tuesday,Workingday,Cloudy/Broken clouds,0.3,0.3182,1.0,0.0896,0,26,26,Malam,Low,Low,201.0
9199,2012-01-24,Spring,2012,Jan,4,Not holiday,Tuesday,Workingday,Cloudy/Broken clouds,0.3,0.3182,1.0,0.0896,0,2,2,Malam,Low,Low,200.29166666666666
9198,2012-01-24,Spring,2012,Jan,3,Not holiday,Tuesday,Workingday,Cloudy/Broken clouds,0.32,0.3333,0.93,0.1343,0,3,3,Malam,Low,Low,198.66666666666666
9197,2012-01-24,Spring,2012,Jan,2,Not holiday,Tuesday,Workingday,Cloudy/Broken clouds,0.32,0.303,0.93,0.2239,2,6,8,Malam,Low,Low,193.91666666666666
9196,2012-01-24,Spring,2012,Jan,1,Not holiday,Tuesday,Workingday,Cloudy/Broken clouds,0.32,0.303,0.93,0.2537,2,7,9,Malam,Low,Low,182.95833333333334
9195,2012-01-24,Spring,2012,Jan,0,Not holiday,Tuesday,Workingday,Cloudy/Broken clouds,0.3,0.2879,1.0,0.2836,6,19,25,Malam,Low,Low,175.20833333333334
9206,2012-01-24,Spring,2012,Jan,11,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.34,0.3333,0.87,0.1343,30,123,153,Pagi,Low,Low,180.79166666666666
9233,2012-01-25,Spring,2012,Jan,14,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.34,0.3485,0.49,0.0896,53,107,160,Siang,Low,Low,179.0
9234,2012-01-25,Spring,2012,Jan,15,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.36,0.3788,0.46,0.0,30,125,155,Siang,,Low,181.33333333333334
9235,2012-01-25,Spring,2012,Jan,16,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.34,0.3333,0.53,0.1642,29,217,246,Siang,Low,Low,184.41666666666666
9236,2012-01-25,Spring,2012,Jan,17,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.36,0.3485,0.53,0.1642,27,443,470,Siang,Low,Low,194.45833333333334
9242,2012-01-25,Spring,2012,Jan,23,Not holiday,Wednesday,Workingday,Cloudy/Broken clouds,0.28,0.3182,0.65,0.0,3,63,66,Sore,,Low,183.41666666666666
9238,2012-01-25,Spring,2012,Jan,19,Not holiday,Wednesday,Workingday,Cloudy/Broken clouds,0.34,0.3636,0.53,0.0,5,311,316,Sore,,Low,178.95833333333334
9239,2012-01-25,Spring,2012,Jan,20,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.32,0.3182,0.61,0.194,10,225,235,Sore,Low,Low,167.29166666666666
